Event_ID,Lead_ID,Campaign_ID,Channel,Event_Type,Event_Date,Device
EVT025907,LEAD06295,CMP010,LinkedIn,Impression,2025-09-04,Desktop
EVT025908,LEAD09575,CMP016,Social Media,Impression,2025-08-16,Mobile
EVT025909,LEAD35184,CMP019,YouTube,Impression,2025-08-07,Desktop
EVT025910,LEAD48748,CMP008,YouTube,Impression,2025-11-22,Mobile
EVT025911,LEAD01071,CMP009,Social Media,Click,2025-12-11,Mobile
EVT025912,LEAD18639,CMP002,Social Media,Lead,2025-10-22,Mobile
EVT025913,LEAD47554,CMP013,Google Ads,Impression,2025-04-01,Mobile
EVT025914,LEAD26083,CMP014,Social Media,Impression,2025-09-12,Mobile
EVT025915,LEAD16307,CMP017,Social Media,Impression,2025-08-25,Desktop
EVT025916,LEAD42836,CMP010,YouTube,Impression,2025-05-11,Mobile
EVT025917,LEAD07808,CMP006,Google Ads,Impression,2025-12-31,Mobile
EVT025918,LEAD23225,CMP013,Email,Impression,2025-02-13,Desktop
EVT025919,LEAD32144,CMP013,YouTube,Impression,2025-08-31,Mobile
EVT025920,LEAD24767,CMP017,Social Media,Impression,2025-01-06,Mobile
EVT025921,LEAD24716,CMP005,Social Media,Click,2025-12-02,Mobile
EVT025922,LEAD07399,CMP015,Email,Lead,2025-01-01,Desktop
EVT025923,LEAD12203,CMP005,Google Ads,Customer,2025-12-03,Mobile
EVT025924,LEAD27988,CMP019,Social Media,Impression,2025-12-11,Tablet
EVT025925,LEAD35741,CMP002,Google Ads,Impression,2025-07-05,Mobile
EVT025926,LEAD11313,CMP009,LinkedIn,Qualified Lead,2025-07-15,Mobile
EVT025927,LEAD20355,CMP011,LinkedIn,Lead,2025-06-24,Desktop
EVT025928,LEAD13628,CMP007,YouTube,Impression,2025-01-18,Tablet
EVT025929,LEAD34114,CMP019,Google Ads,Lead,2025-02-08,Desktop
EVT025930,LEAD28759,CMP001,LinkedIn,Impression,2025-10-28,Tablet
EVT025931,LEAD40410,CMP018,Google Ads,Impression,2025-09-21,Mobile
EVT025932,LEAD28487,CMP006,LinkedIn,Lead,2025-01-17,Mobile
EVT025933,LEAD15100,CMP016,Google Ads,Customer,2025-08-31,Tablet
EVT025934,LEAD46154,CMP002,Google Ads,Qualified Lead,2025-02-12,Tablet
EVT025935,LEAD41413,CMP009,Social Media,Impression,2025-08-02,Mobile
EVT025936,LEAD01612,CMP010,Email,Impression,2025-10-18,Mobile
EVT025937,LEAD31658,CMP017,Social Media,Impression,2025-12-05,Desktop
EVT025938,LEAD18463,CMP004,YouTube,Click,2025-09-01,Mobile
EVT025939,LEAD10774,CMP020,Google Ads,Impression,2025-05-18,Mobile
EVT025940,LEAD23764,CMP014,Social Media,Impression,2025-10-01,Mobile
EVT025941,LEAD38548,CMP017,YouTube,Qualified Lead,2025-08-14,Mobile
EVT025942,LEAD42219,CMP006,Social Media,Click,2025-05-18,Desktop
EVT025943,LEAD29064,CMP009,Google Ads,Impression,2025-02-27,Mobile
EVT025944,LEAD39919,CMP011,Social Media,Impression,2025-10-04,Mobile
EVT025945,LEAD16738,CMP008,Google Ads,Qualified Lead,2025-06-07,Mobile
EVT025946,LEAD45361,CMP015,Google Ads,Impression,2025-07-29,Mobile
EVT025947,LEAD13862,CMP020,Email,Impression,2025-12-19,Mobile
EVT025948,LEAD42524,CMP006,Google Ads,Impression,2025-04-07,Mobile
EVT025949,LEAD30285,CMP017,Social Media,Lead,2025-05-03,Mobile
EVT025950,LEAD22429,CMP007,Social Media,Impression,2025-11-16,Mobile
EVT025951,LEAD00712,CMP011,Google Ads,Lead,2025-07-31,Tablet
EVT025952,LEAD13707,CMP007,LinkedIn,Impression,2025-11-16,Mobile
EVT025953,LEAD28079,CMP005,Email,Impression,2025-06-21,Desktop
EVT025954,LEAD10925,CMP016,YouTube,Click,2025-12-27,Tablet
EVT025955,LEAD45842,CMP012,Social Media,Click,2025-12-27,Mobile
EVT025956,LEAD15922,CMP012,Email,Impression,2025-10-31,Mobile
EVT025957,LEAD25433,CMP003,Social Media,Impression,2025-01-03,Mobile
EVT025958,LEAD17814,CMP017,Social Media,Impression,2025-03-16,Desktop
EVT025959,LEAD39213,CMP004,Google Ads,Impression,2025-06-05,Desktop
EVT025960,LEAD43453,CMP006,Google Ads,Click,2025-04-09,Desktop
EVT025961,LEAD03421,CMP018,Google Ads,Impression,2025-11-10,Mobile
EVT025962,LEAD02069,CMP016,Google Ads,Click,2025-03-25,Desktop
EVT025963,LEAD39928,CMP015,Email,Impression,2025-12-06,Mobile
EVT025964,LEAD04807,CMP002,Google Ads,Qualified Lead,2025-06-24,Mobile
EVT025965,LEAD39613,CMP014,Google Ads,Qualified Lead,2025-04-28,Desktop
EVT025966,LEAD30540,CMP016,YouTube,Impression,2025-05-15,Mobile
EVT025967,LEAD11684,CMP003,Social Media,Impression,2025-03-05,Desktop
EVT025968,LEAD19616,CMP009,YouTube,Impression,2025-05-15,Mobile
EVT025969,LEAD35675,CMP004,YouTube,Impression,2025-12-14,Desktop
EVT025970,LEAD20576,CMP011,YouTube,Customer,2025-05-30,Mobile
EVT025971,LEAD19808,CMP007,Google Ads,Impression,2025-09-02,Desktop
EVT025972,LEAD20442,CMP007,Google Ads,Impression,2025-11-20,Mobile
EVT025973,LEAD21579,CMP013,Social Media,Impression,2025-06-14,Desktop
EVT025974,LEAD11118,CMP007,YouTube,Click,2025-12-12,Mobile
EVT025975,LEAD03666,CMP010,LinkedIn,Click,2025-06-12,Mobile
EVT025976,LEAD44391,CMP015,Social Media,Impression,2025-05-29,Mobile
EVT025977,LEAD09349,CMP011,Google Ads,Lead,2025-03-24,Mobile
EVT025978,LEAD48267,CMP013,Google Ads,Impression,2025-02-26,Mobile
EVT025979,LEAD28784,CMP006,YouTube,Impression,2025-03-22,Mobile
EVT025980,LEAD07883,CMP004,Google Ads,Impression,2025-06-20,Desktop
EVT025981,LEAD05290,CMP011,Social Media,Lead,2025-11-10,Mobile
EVT025982,LEAD13911,CMP020,YouTube,Qualified Lead,2025-05-21,Mobile
EVT025983,LEAD40567,CMP009,Google Ads,Lead,2025-03-21,Desktop
EVT025984,LEAD31984,CMP005,Social Media,Impression,2025-05-30,Mobile
EVT025985,LEAD36177,CMP009,Google Ads,Impression,2025-09-29,Mobile
EVT025986,LEAD17546,CMP009,Google Ads,Impression,2025-07-13,Mobile
EVT025987,LEAD30290,CMP012,Social Media,Qualified Lead,2025-01-24,Mobile
EVT025988,LEAD46728,CMP019,Google Ads,Impression,2025-05-22,Mobile
EVT025989,LEAD04091,CMP012,LinkedIn,Impression,2025-05-14,Mobile
EVT025990,LEAD43802,CMP003,Google Ads,Impression,2025-07-20,Mobile
EVT025991,LEAD15363,CMP004,Email,Lead,2025-10-11,Mobile
EVT025992,LEAD22075,CMP019,LinkedIn,Impression,2025-09-09,Mobile
EVT025993,LEAD30836,CMP018,LinkedIn,Impression,2025-01-30,Mobile
EVT025994,LEAD13784,CMP012,Google Ads,Impression,2025-06-10,Mobile
EVT025995,LEAD44163,CMP014,Email,Impression,2025-10-28,Desktop
EVT025996,LEAD35750,CMP006,Social Media,Click,2025-06-06,Mobile
EVT025997,LEAD40834,CMP015,Google Ads,Impression,2025-01-30,Desktop
EVT025998,LEAD03555,CMP019,Email,Impression,2025-05-31,Tablet
EVT025999,LEAD45348,CMP009,LinkedIn,Impression,2025-01-01,Mobile
EVT026000,LEAD18774,CMP016,Google Ads,Impression,2025-09-23,Mobile
EVT026001,LEAD08159,CMP006,Google Ads,Lead,2025-04-02,Mobile
EVT026002,LEAD01015,CMP005,Social Media,Click,2025-03-15,Mobile
EVT026003,LEAD46296,CMP011,Google Ads,Click,2025-03-08,Mobile
EVT026004,LEAD30332,CMP002,Google Ads,Impression,2025-11-03,Mobile
EVT026005,LEAD45641,CMP008,Social Media,Impression,2025-02-05,Mobile
EVT026006,LEAD46970,CMP019,Google Ads,Click,2025-01-02,Mobile
EVT026007,LEAD42987,CMP010,Google Ads,Click,2025-12-29,Tablet
EVT026008,LEAD36482,CMP020,Social Media,Click,2025-02-14,Mobile
EVT026009,LEAD07586,CMP019,Social Media,Impression,2025-03-20,Mobile
EVT026010,LEAD04123,CMP003,Email,Click,2025-11-20,Desktop
EVT026011,LEAD42661,CMP002,YouTube,Impression,2025-08-09,Mobile
EVT026012,LEAD16839,CMP019,Social Media,Impression,2025-03-03,Mobile
EVT026013,LEAD17302,CMP011,YouTube,Impression,2025-05-18,Mobile
EVT026014,LEAD23108,CMP004,Google Ads,Customer,2025-01-03,Mobile
EVT026015,LEAD22626,CMP012,Google Ads,Lead,2025-10-21,Desktop
EVT026016,LEAD37143,CMP009,Social Media,Impression,2025-08-05,Mobile
EVT026017,LEAD00490,CMP016,LinkedIn,Impression,2025-01-01,Mobile
EVT026018,LEAD00985,CMP007,Social Media,Click,2025-01-18,Tablet
EVT026019,LEAD17345,CMP004,Social Media,Impression,2025-04-23,Mobile
EVT026020,LEAD34551,CMP005,Google Ads,Customer,2025-07-13,Mobile
EVT026021,LEAD14960,CMP017,LinkedIn,Impression,2025-01-14,Mobile
EVT026022,LEAD47311,CMP011,Social Media,Impression,2025-02-06,Mobile
EVT026023,LEAD38752,CMP004,Google Ads,Impression,2025-03-12,Desktop
EVT026024,LEAD01870,CMP018,Social Media,Impression,2025-09-25,Tablet
EVT026025,LEAD44265,CMP009,Email,Impression,2025-10-07,Desktop
EVT026026,LEAD30269,CMP008,Google Ads,Customer,2025-01-05,Tablet
EVT026027,LEAD19029,CMP007,Google Ads,Qualified Lead,2025-09-26,Mobile
EVT026028,LEAD39607,CMP018,LinkedIn,Impression,2025-05-28,Mobile
EVT026029,LEAD13551,CMP002,Social Media,Click,2025-04-12,Mobile
EVT026030,LEAD05703,CMP011,Social Media,Impression,2025-12-06,Desktop
EVT026031,LEAD13028,CMP009,Social Media,Impression,2025-11-07,Mobile
EVT026032,LEAD44629,CMP013,Google Ads,Click,2025-06-10,Mobile
EVT026033,LEAD32744,CMP017,Email,Click,2025-02-13,Desktop
EVT026034,LEAD24460,CMP017,Social Media,Impression,2025-12-14,Mobile
EVT026035,LEAD22287,CMP010,Social Media,Impression,2025-08-27,Desktop
EVT026036,LEAD06033,CMP006,Social Media,Impression,2025-10-06,Mobile
EVT026037,LEAD01826,CMP006,Google Ads,Click,2025-05-23,Mobile
EVT026038,LEAD11555,CMP015,YouTube,Impression,2025-04-03,Desktop
EVT026039,LEAD48102,CMP011,YouTube,Qualified Lead,2025-12-30,Desktop
EVT026040,LEAD12471,CMP020,Google Ads,Lead,2025-01-13,Mobile
EVT026041,LEAD03771,CMP014,YouTube,Impression,2025-05-13,Mobile
EVT026042,LEAD27269,CMP005,LinkedIn,Impression,2025-06-15,Mobile
EVT026043,LEAD00030,CMP005,Google Ads,Lead,2025-07-25,Mobile
EVT026044,LEAD30084,CMP001,Email,Impression,2025-12-11,Mobile
EVT026045,LEAD08959,CMP020,Email,Impression,2025-06-21,Mobile
EVT026046,LEAD48271,CMP019,Social Media,Impression,2025-10-28,Mobile
EVT026047,LEAD08807,CMP015,Google Ads,Impression,2025-01-19,Desktop
EVT026048,LEAD32163,CMP011,Google Ads,Impression,2025-09-20,Mobile
EVT026049,LEAD09197,CMP017,LinkedIn,Click,2025-08-13,Mobile
EVT026050,LEAD34890,CMP002,Social Media,Impression,2025-05-06,Desktop
EVT026051,LEAD27703,CMP002,Email,Impression,2025-07-11,Desktop
EVT026052,LEAD35778,CMP009,Social Media,Click,2025-07-30,Tablet
EVT026053,LEAD07740,CMP020,Social Media,Lead,2025-05-17,Mobile
EVT026054,LEAD24600,CMP019,Google Ads,Impression,2025-04-05,Mobile
EVT026055,LEAD36828,CMP004,Google Ads,Impression,2025-12-22,Mobile
EVT026056,LEAD11286,CMP011,Social Media,Click,2025-11-19,Mobile
EVT026057,LEAD31148,CMP020,Social Media,Impression,2025-12-03,Mobile
EVT026058,LEAD29728,CMP007,Google Ads,Qualified Lead,2025-11-07,Mobile
EVT026059,LEAD02911,CMP008,Email,Qualified Lead,2025-02-28,Mobile
EVT026060,LEAD14675,CMP013,Google Ads,Impression,2025-10-25,Desktop
EVT026061,LEAD18355,CMP012,Social Media,Impression,2025-10-14,Tablet
EVT026062,LEAD30677,CMP017,Social Media,Lead,2025-10-27,Mobile
EVT026063,LEAD26115,CMP010,Social Media,Impression,2025-10-18,Tablet
EVT026064,LEAD23040,CMP016,Email,Lead,2025-05-14,Mobile
EVT026065,LEAD44930,CMP014,Email,Impression,2025-08-15,Mobile
EVT026066,LEAD31832,CMP003,LinkedIn,Impression,2025-01-16,Mobile
EVT026067,LEAD43885,CMP001,LinkedIn,Customer,2025-12-06,Desktop
EVT026068,LEAD25147,CMP002,LinkedIn,Impression,2025-03-08,Mobile
EVT026069,LEAD45820,CMP001,Social Media,Impression,2025-09-09,Mobile
EVT026070,LEAD17627,CMP010,Social Media,Qualified Lead,2025-07-23,Tablet
EVT026071,LEAD17097,CMP003,Social Media,Click,2025-02-28,Desktop
EVT026072,LEAD31309,CMP018,Google Ads,Impression,2025-11-14,Mobile
EVT026073,LEAD13055,CMP006,Social Media,Impression,2025-11-11,Mobile
EVT026074,LEAD14071,CMP006,Email,Impression,2025-10-12,Mobile
EVT026075,LEAD42254,CMP007,Email,Click,2025-12-04,Mobile
EVT026076,LEAD26251,CMP019,Google Ads,Impression,2025-02-06,Mobile
EVT026077,LEAD14414,CMP006,YouTube,Impression,2025-10-13,Mobile
EVT026078,LEAD11856,CMP003,Social Media,Lead,2025-12-05,Mobile
EVT026079,LEAD38922,CMP019,Email,Click,2025-11-21,Mobile
EVT026080,LEAD05588,CMP006,YouTube,Click,2025-04-17,Mobile
EVT026081,LEAD08828,CMP020,Social Media,Lead,2025-06-19,Mobile
EVT026082,LEAD25786,CMP002,Google Ads,Impression,2025-10-10,Desktop
EVT026083,LEAD31865,CMP007,Google Ads,Impression,2025-03-09,Mobile
EVT026084,LEAD31312,CMP005,LinkedIn,Impression,2025-08-09,Desktop
EVT026085,LEAD06862,CMP010,Google Ads,Impression,2025-04-20,Desktop
EVT026086,LEAD10805,CMP013,Social Media,Click,2025-01-16,Desktop
EVT026087,LEAD13980,CMP012,YouTube,Impression,2025-03-20,Mobile
EVT026088,LEAD01298,CMP005,Email,Impression,2025-08-12,Mobile
EVT026089,LEAD47514,CMP012,Google Ads,Impression,2025-08-30,Desktop
EVT026090,LEAD00358,CMP018,Email,Lead,2025-09-26,Desktop
EVT026091,LEAD49069,CMP003,YouTube,Impression,2025-12-09,Mobile
EVT026092,LEAD47202,CMP004,Email,Click,2025-04-24,Desktop
EVT026093,LEAD16625,CMP011,YouTube,Impression,2025-08-20,Mobile
EVT026094,LEAD10797,CMP019,Email,Impression,2025-08-19,Mobile
EVT026095,LEAD23239,CMP003,Email,Impression,2025-10-19,Desktop
EVT026096,LEAD28641,CMP007,Social Media,Lead,2025-11-06,Desktop
EVT026097,LEAD40884,CMP009,Google Ads,Impression,2025-07-14,Mobile
EVT026098,LEAD31858,CMP004,Social Media,Customer,2025-08-29,Desktop
EVT026099,LEAD19943,CMP011,Google Ads,Impression,2025-07-02,Desktop
EVT026100,LEAD03861,CMP019,YouTube,Impression,2025-03-13,Mobile
EVT026101,LEAD45212,CMP001,LinkedIn,Lead,2025-08-02,Mobile
EVT026102,LEAD04448,CMP004,Email,Qualified Lead,2025-09-13,Desktop
EVT026103,LEAD20524,CMP009,Email,Click,2025-02-01,Mobile
EVT026104,LEAD49290,CMP010,Social Media,Impression,2025-10-15,Mobile
EVT026105,LEAD34736,CMP007,Social Media,Lead,2025-12-21,Mobile
EVT026106,LEAD39348,CMP016,YouTube,Impression,2025-12-09,Desktop
EVT026107,LEAD04850,CMP010,Google Ads,Click,2025-04-30,Mobile
EVT026108,LEAD24719,CMP010,YouTube,Lead,2025-07-27,Mobile
EVT026109,LEAD39936,CMP001,Email,Customer,2025-02-24,Mobile
EVT026110,LEAD22327,CMP004,Google Ads,Click,2025-03-08,Desktop
EVT026111,LEAD07467,CMP003,Email,Click,2025-10-25,Desktop
EVT026112,LEAD22790,CMP003,YouTube,Impression,2025-05-28,Mobile
EVT026113,LEAD27136,CMP013,Google Ads,Impression,2025-06-08,Mobile
EVT026114,LEAD45118,CMP012,Social Media,Impression,2025-04-27,Mobile
EVT026115,LEAD30263,CMP017,Google Ads,Impression,2025-10-16,Desktop
EVT026116,LEAD24436,CMP019,Google Ads,Impression,2025-01-05,Mobile
EVT026117,LEAD34788,CMP010,Email,Impression,2025-05-16,Mobile
EVT026118,LEAD38943,CMP011,Google Ads,Click,2025-10-16,Mobile
EVT026119,LEAD15690,CMP008,Google Ads,Click,2025-09-07,Mobile
EVT026120,LEAD39861,CMP020,Email,Impression,2025-11-12,Mobile
EVT026121,LEAD43274,CMP007,Email,Impression,2025-01-09,Desktop
EVT026122,LEAD02356,CMP002,Social Media,Impression,2025-05-15,Desktop
EVT026123,LEAD31929,CMP012,Email,Impression,2025-04-19,Tablet
EVT026124,LEAD00334,CMP007,Email,Impression,2025-12-15,Mobile
EVT026125,LEAD35331,CMP008,Email,Click,2025-09-20,Desktop
EVT026126,LEAD14777,CMP008,LinkedIn,Click,2025-08-07,Desktop
EVT026127,LEAD27015,CMP015,Google Ads,Impression,2025-05-07,Mobile
EVT026128,LEAD34564,CMP016,Email,Qualified Lead,2025-08-22,Desktop
EVT026129,LEAD15271,CMP004,Google Ads,Click,2025-03-06,Desktop
EVT026130,LEAD31280,CMP009,YouTube,Impression,2025-07-01,Tablet
EVT026131,LEAD33022,CMP004,YouTube,Lead,2025-09-30,Mobile
EVT026132,LEAD03658,CMP018,LinkedIn,Impression,2025-10-22,Desktop
EVT026133,LEAD23887,CMP001,Google Ads,Click,2025-08-09,Mobile
EVT026134,LEAD42384,CMP012,YouTube,Lead,2025-10-20,Tablet
EVT026135,LEAD03238,CMP018,Google Ads,Impression,2025-09-23,Mobile
EVT026136,LEAD36100,CMP011,LinkedIn,Qualified Lead,2025-06-01,Mobile
EVT026137,LEAD01028,CMP013,YouTube,Click,2025-01-12,Mobile
EVT026138,LEAD14200,CMP018,Email,Impression,2025-12-08,Mobile
EVT026139,LEAD46052,CMP004,Google Ads,Lead,2025-08-17,Mobile
EVT026140,LEAD44955,CMP001,Google Ads,Impression,2025-10-07,Mobile
EVT026141,LEAD49622,CMP013,YouTube,Click,2025-09-12,Desktop
EVT026142,LEAD13782,CMP002,LinkedIn,Impression,2025-06-15,Desktop
EVT026143,LEAD15121,CMP015,Social Media,Impression,2025-04-02,Mobile
EVT026144,LEAD24290,CMP002,Social Media,Impression,2025-03-24,Mobile
EVT026145,LEAD05984,CMP012,Social Media,Customer,2025-10-24,Desktop
EVT026146,LEAD01094,CMP018,Google Ads,Lead,2025-07-31,Desktop
EVT026147,LEAD04790,CMP008,Social Media,Impression,2025-10-14,Mobile
EVT026148,LEAD02913,CMP003,Social Media,Impression,2025-03-03,Desktop
EVT026149,LEAD47880,CMP003,Social Media,Impression,2025-05-05,Tablet
EVT026150,LEAD21874,CMP001,Email,Impression,2025-11-02,Desktop
EVT026151,LEAD14333,CMP004,Google Ads,Impression,2025-04-03,Desktop
EVT026152,LEAD16565,CMP005,Social Media,Impression,2025-08-02,Desktop
EVT026153,LEAD12260,CMP013,Google Ads,Impression,2025-03-13,Mobile
EVT026154,LEAD42181,CMP013,Email,Impression,2025-09-07,Tablet
EVT026155,LEAD20527,CMP003,Google Ads,Qualified Lead,2025-02-22,Desktop
EVT026156,LEAD21114,CMP008,Social Media,Click,2025-07-28,Tablet
EVT026157,LEAD16007,CMP006,Google Ads,Click,2025-06-15,Desktop
EVT026158,LEAD21644,CMP001,Social Media,Impression,2025-06-19,Mobile
EVT026159,LEAD24414,CMP003,YouTube,Click,2025-04-22,Mobile
EVT026160,LEAD42524,CMP010,Social Media,Impression,2025-05-22,Desktop
EVT026161,LEAD30123,CMP020,LinkedIn,Lead,2025-02-23,Desktop
EVT026162,LEAD04685,CMP016,Google Ads,Impression,2025-10-21,Mobile
EVT026163,LEAD07855,CMP004,Google Ads,Click,2025-11-22,Desktop
EVT026164,LEAD22358,CMP016,YouTube,Impression,2025-12-25,Desktop
EVT026165,LEAD39186,CMP013,Google Ads,Impression,2025-12-15,Desktop
EVT026166,LEAD17947,CMP004,Social Media,Qualified Lead,2025-11-29,Desktop
EVT026167,LEAD13128,CMP008,Google Ads,Impression,2025-08-20,Desktop
EVT026168,LEAD43467,CMP018,Email,Impression,2025-06-30,Desktop
EVT026169,LEAD29405,CMP015,Email,Impression,2025-06-22,Mobile
EVT026170,LEAD22889,CMP013,Email,Impression,2025-07-11,Mobile
EVT026171,LEAD17402,CMP001,Google Ads,Qualified Lead,2025-05-11,Tablet
EVT026172,LEAD15429,CMP005,Google Ads,Impression,2025-05-12,Desktop
EVT026173,LEAD36423,CMP012,Google Ads,Impression,2025-04-30,Desktop
EVT026174,LEAD47766,CMP001,Email,Impression,2025-04-22,Mobile
EVT026175,LEAD46511,CMP013,YouTube,Impression,2025-12-19,Mobile
EVT026176,LEAD41718,CMP018,Google Ads,Lead,2025-05-04,Desktop
EVT026177,LEAD11972,CMP013,Social Media,Impression,2025-03-22,Mobile
EVT026178,LEAD48160,CMP013,Google Ads,Impression,2025-05-15,Mobile
EVT026179,LEAD22483,CMP006,Google Ads,Impression,2025-08-05,Mobile
EVT026180,LEAD19969,CMP017,Social Media,Click,2025-06-07,Desktop
EVT026181,LEAD16566,CMP019,Social Media,Impression,2025-05-27,Mobile
EVT026182,LEAD06830,CMP020,Email,Impression,2025-12-06,Mobile
EVT026183,LEAD10488,CMP010,Social Media,Click,2025-09-27,Mobile
EVT026184,LEAD35436,CMP005,LinkedIn,Click,2025-08-02,Mobile
EVT026185,LEAD32626,CMP009,YouTube,Click,2025-05-06,Desktop
EVT026186,LEAD42760,CMP005,Social Media,Qualified Lead,2025-08-27,Desktop
EVT026187,LEAD16288,CMP014,Email,Click,2025-05-27,Desktop
EVT026188,LEAD38942,CMP005,Email,Click,2025-07-21,Mobile
EVT026189,LEAD42460,CMP016,Email,Impression,2025-08-12,Mobile
EVT026190,LEAD47977,CMP002,Email,Impression,2025-05-14,Desktop
EVT026191,LEAD46004,CMP014,Google Ads,Impression,2025-05-04,Mobile
EVT026192,LEAD13664,CMP018,LinkedIn,Impression,2025-01-02,Mobile
EVT026193,LEAD09177,CMP006,Social Media,Click,2025-01-30,Mobile
EVT026194,LEAD15073,CMP010,Social Media,Impression,2025-08-02,Desktop
EVT026195,LEAD05517,CMP006,YouTube,Impression,2025-02-25,Mobile
EVT026196,LEAD31833,CMP010,Google Ads,Lead,2025-08-07,Tablet
EVT026197,LEAD19690,CMP006,Google Ads,Impression,2025-08-12,Desktop
EVT026198,LEAD18600,CMP003,Social Media,Qualified Lead,2025-02-21,Mobile
EVT026199,LEAD16510,CMP012,Email,Click,2025-08-09,Mobile
EVT026200,LEAD35389,CMP020,LinkedIn,Impression,2025-03-29,Mobile
EVT026201,LEAD09201,CMP020,Email,Click,2025-08-02,Mobile
EVT026202,LEAD25790,CMP003,Social Media,Impression,2025-08-08,Desktop
EVT026203,LEAD11897,CMP001,YouTube,Impression,2025-02-02,Desktop
EVT026204,LEAD21932,CMP020,LinkedIn,Impression,2025-06-03,Mobile
EVT026205,LEAD23088,CMP014,Social Media,Click,2025-05-16,Tablet
EVT026206,LEAD23754,CMP003,LinkedIn,Impression,2025-11-08,Desktop
EVT026207,LEAD33465,CMP016,Social Media,Click,2025-05-10,Tablet
EVT026208,LEAD02271,CMP014,YouTube,Impression,2025-03-15,Mobile
EVT026209,LEAD26092,CMP003,Google Ads,Impression,2025-12-10,Desktop
EVT026210,LEAD41995,CMP006,Social Media,Impression,2025-02-10,Desktop
EVT026211,LEAD16061,CMP009,YouTube,Click,2025-06-24,Desktop
EVT026212,LEAD42496,CMP001,Google Ads,Impression,2025-06-07,Desktop
EVT026213,LEAD41774,CMP009,Google Ads,Click,2025-06-03,Desktop
EVT026214,LEAD25588,CMP012,Email,Click,2025-02-13,Desktop
EVT026215,LEAD47853,CMP002,Social Media,Impression,2025-07-05,Mobile
EVT026216,LEAD29730,CMP011,Social Media,Impression,2025-02-08,Desktop
EVT026217,LEAD25595,CMP014,Social Media,Impression,2025-11-14,Desktop
EVT026218,LEAD14817,CMP003,Social Media,Lead,2025-10-21,Desktop
EVT026219,LEAD39486,CMP013,Social Media,Impression,2025-01-30,Tablet
EVT026220,LEAD21305,CMP009,Google Ads,Impression,2025-01-06,Mobile
EVT026221,LEAD28387,CMP008,Google Ads,Impression,2025-04-16,Mobile
EVT026222,LEAD01117,CMP009,Social Media,Click,2025-11-02,Mobile
EVT026223,LEAD29300,CMP008,Email,Lead,2025-01-16,Mobile
EVT026224,LEAD32588,CMP016,Google Ads,Click,2025-12-27,Mobile
EVT026225,LEAD17541,CMP003,Email,Impression,2025-01-08,Desktop
EVT026226,LEAD47948,CMP004,Social Media,Impression,2025-03-09,Mobile
EVT026227,LEAD33757,CMP001,Email,Impression,2025-06-27,Mobile
EVT026228,LEAD43427,CMP007,Social Media,Impression,2025-10-18,Desktop
EVT026229,LEAD05588,CMP018,YouTube,Impression,2025-03-16,Tablet
EVT026230,LEAD18213,CMP017,Google Ads,Click,2025-08-31,Mobile
EVT026231,LEAD15804,CMP008,Google Ads,Impression,2025-02-10,Mobile
EVT026232,LEAD24257,CMP010,LinkedIn,Impression,2025-10-19,Desktop
EVT026233,LEAD49040,CMP016,Social Media,Click,2025-07-26,Desktop
EVT026234,LEAD10270,CMP011,Google Ads,Lead,2025-05-22,Mobile
EVT026235,LEAD06089,CMP011,Email,Click,2025-08-31,Mobile
EVT026236,LEAD35114,CMP013,Email,Impression,2025-11-24,Desktop
EVT026237,LEAD42045,CMP009,Google Ads,Impression,2025-10-13,Mobile
EVT026238,LEAD27082,CMP004,Google Ads,Lead,2025-05-22,Mobile
EVT026239,LEAD10544,CMP003,YouTube,Click,2025-01-28,Mobile
EVT026240,LEAD03006,CMP010,LinkedIn,Impression,2025-04-06,Mobile
EVT026241,LEAD37204,CMP005,Google Ads,Impression,2025-03-31,Mobile
EVT026242,LEAD16221,CMP012,Google Ads,Impression,2025-08-24,Desktop
EVT026243,LEAD43456,CMP002,Email,Impression,2025-09-12,Desktop
