Customer_ID,First_Touch,Second_Touch,Third_Touch,Last_Touch,Converted,Revenue
CUST005980,Google Ads,Google Ads,YouTube,LinkedIn,0,0
CUST005981,Google Ads,Social Media,LinkedIn,Email,0,0
CUST005982,Email,Social Media,LinkedIn,Google Ads,0,0
CUST005983,Google Ads,YouTube,Social Media,LinkedIn,1,595
CUST005984,YouTube,LinkedIn,LinkedIn,Email,1,6732
CUST005985,Email,Google Ads,LinkedIn,YouTube,0,0
CUST005986,LinkedIn,YouTube,Social Media,Google Ads,1,6574
CUST005987,Email,Social Media,LinkedIn,Google Ads,1,6230
CUST005988,YouTube,LinkedIn,Google Ads,Social Media,0,0
CUST005989,LinkedIn,YouTube,Google Ads,Social Media,0,0
CUST005990,Email,YouTube,Social Media,YouTube,1,6189
CUST005991,Google Ads,Google Ads,Social Media,Social Media,0,0
CUST005992,Social Media,Social Media,Google Ads,Email,1,5204
CUST005993,Social Media,Google Ads,YouTube,Social Media,0,0
CUST005994,Google Ads,YouTube,LinkedIn,Google Ads,1,8129
CUST005995,Social Media,YouTube,Email,YouTube,1,9423
CUST005996,Social Media,Google Ads,Email,Email,0,0
CUST005997,Google Ads,YouTube,Social Media,Google Ads,0,0
CUST005998,Google Ads,Email,Email,Google Ads,0,0
CUST005999,Email,LinkedIn,YouTube,LinkedIn,1,9786
CUST006000,Email,Social Media,Email,Social Media,0,0
CUST006001,Google Ads,LinkedIn,Google Ads,Email,0,0
CUST006002,YouTube,Social Media,Social Media,YouTube,0,0
CUST006003,Social Media,YouTube,Email,YouTube,0,0
CUST006004,Email,Google Ads,LinkedIn,YouTube,0,0
CUST006005,Social Media,Google Ads,Social Media,LinkedIn,1,9215
CUST006006,LinkedIn,YouTube,YouTube,Email,0,0
CUST006007,Google Ads,Social Media,Google Ads,Google Ads,0,0
CUST006008,YouTube,YouTube,Email,LinkedIn,0,0
CUST006009,LinkedIn,Social Media,Google Ads,Social Media,0,0
CUST006010,LinkedIn,YouTube,YouTube,Google Ads,0,0
CUST006011,LinkedIn,YouTube,Email,YouTube,0,0
CUST006012,Google Ads,YouTube,Social Media,Social Media,0,0
CUST006013,Email,Google Ads,Social Media,Email,0,0
CUST006014,Google Ads,Social Media,LinkedIn,Email,0,0
CUST006015,Email,YouTube,YouTube,LinkedIn,1,2074
CUST006016,LinkedIn,LinkedIn,Email,Email,1,3576
CUST006017,LinkedIn,LinkedIn,Google Ads,YouTube,0,0
CUST006018,YouTube,Google Ads,Google Ads,LinkedIn,0,0
CUST006019,Email,Email,Email,LinkedIn,0,0
CUST006020,LinkedIn,Google Ads,YouTube,YouTube,1,2823
CUST006021,Social Media,Email,YouTube,Email,0,0
CUST006022,YouTube,Google Ads,Google Ads,Social Media,0,0
CUST006023,Google Ads,LinkedIn,Email,LinkedIn,0,0
CUST006024,YouTube,YouTube,Email,Social Media,1,7531
CUST006025,Social Media,Social Media,Google Ads,Social Media,0,0
CUST006026,Email,YouTube,Email,Social Media,1,572
CUST006027,Google Ads,LinkedIn,Email,Social Media,0,0
CUST006028,Google Ads,Social Media,Social Media,YouTube,0,0
CUST006029,Email,Email,Social Media,Google Ads,0,0
CUST006030,YouTube,Email,LinkedIn,Email,0,0
CUST006031,LinkedIn,LinkedIn,LinkedIn,Google Ads,1,3208
CUST006032,YouTube,Social Media,YouTube,Google Ads,0,0
CUST006033,Social Media,YouTube,Social Media,LinkedIn,0,0
CUST006034,LinkedIn,LinkedIn,Social Media,Google Ads,0,0
CUST006035,YouTube,Email,Social Media,Google Ads,0,0
CUST006036,Email,LinkedIn,Social Media,YouTube,1,3520
CUST006037,Social Media,YouTube,YouTube,Social Media,0,0
CUST006038,Social Media,Google Ads,Google Ads,Google Ads,0,0
CUST006039,Social Media,Google Ads,YouTube,Google Ads,0,0
CUST006040,LinkedIn,YouTube,Google Ads,LinkedIn,0,0
CUST006041,Google Ads,Social Media,LinkedIn,Email,1,4850
CUST006042,LinkedIn,LinkedIn,Social Media,LinkedIn,0,0
CUST006043,YouTube,YouTube,Google Ads,Email,1,1004
CUST006044,Google Ads,Google Ads,YouTube,Email,1,7356
CUST006045,YouTube,Email,Google Ads,Email,0,0
CUST006046,Google Ads,YouTube,Email,YouTube,1,6829
CUST006047,LinkedIn,YouTube,LinkedIn,YouTube,0,0
CUST006048,Social Media,YouTube,LinkedIn,Social Media,0,0
CUST006049,Email,Google Ads,Social Media,Email,0,0
CUST006050,Social Media,Google Ads,Social Media,YouTube,0,0
CUST006051,LinkedIn,YouTube,YouTube,YouTube,1,9676
CUST006052,Google Ads,YouTube,Google Ads,Google Ads,0,0
CUST006053,Social Media,Social Media,Email,Email,1,3079
CUST006054,LinkedIn,Email,LinkedIn,LinkedIn,1,5962
CUST006055,YouTube,LinkedIn,Google Ads,Google Ads,0,0
CUST006056,Email,LinkedIn,Email,YouTube,1,2406
CUST006057,Social Media,LinkedIn,Google Ads,YouTube,1,9411
CUST006058,Google Ads,Google Ads,Social Media,YouTube,0,0
CUST006059,YouTube,Google Ads,LinkedIn,YouTube,0,0
CUST006060,LinkedIn,Social Media,Email,LinkedIn,1,2034
CUST006061,Email,Google Ads,Social Media,Social Media,1,1655
CUST006062,Google Ads,YouTube,YouTube,Social Media,1,4951
CUST006063,LinkedIn,Email,YouTube,Email,0,0
CUST006064,LinkedIn,Email,Social Media,YouTube,1,6920
CUST006065,Social Media,Email,Email,Email,1,1071
CUST006066,Social Media,Email,Email,LinkedIn,0,0
CUST006067,Google Ads,LinkedIn,LinkedIn,Email,1,7171
CUST006068,LinkedIn,LinkedIn,Social Media,Social Media,0,0
CUST006069,Social Media,YouTube,YouTube,Social Media,0,0
CUST006070,Email,Social Media,Social Media,Social Media,0,0
CUST006071,Email,Google Ads,Google Ads,Email,0,0
CUST006072,LinkedIn,Google Ads,Email,YouTube,1,4161
CUST006073,Social Media,LinkedIn,Google Ads,Google Ads,1,9158
CUST006074,Google Ads,Email,YouTube,Social Media,0,0
CUST006075,Google Ads,YouTube,Email,Email,1,9708
CUST006076,Google Ads,Social Media,YouTube,Google Ads,0,0
CUST006077,Email,LinkedIn,YouTube,Social Media,0,0
CUST006078,Social Media,YouTube,YouTube,Social Media,1,4233
CUST006079,Social Media,YouTube,LinkedIn,LinkedIn,1,8520
CUST006080,Email,LinkedIn,YouTube,Social Media,0,0
CUST006081,Google Ads,YouTube,YouTube,Google Ads,1,6033
CUST006082,Google Ads,Email,Google Ads,Google Ads,0,0
CUST006083,LinkedIn,YouTube,Google Ads,YouTube,0,0
CUST006084,YouTube,Social Media,Google Ads,Google Ads,0,0
CUST006085,Social Media,YouTube,Email,Email,0,0
CUST006086,Social Media,Google Ads,LinkedIn,Email,1,6583
CUST006087,Social Media,YouTube,Email,Social Media,1,9789
CUST006088,YouTube,LinkedIn,LinkedIn,YouTube,1,9413
CUST006089,LinkedIn,Google Ads,LinkedIn,Social Media,1,5024
CUST006090,YouTube,LinkedIn,Social Media,YouTube,0,0
CUST006091,Google Ads,Social Media,Social Media,LinkedIn,0,0
CUST006092,Google Ads,Email,Social Media,YouTube,0,0
CUST006093,Social Media,Social Media,LinkedIn,LinkedIn,0,0
CUST006094,Email,Google Ads,LinkedIn,LinkedIn,1,6487
CUST006095,Social Media,Email,Email,Social Media,0,0
CUST006096,Email,YouTube,LinkedIn,Email,0,0
CUST006097,YouTube,Google Ads,YouTube,YouTube,0,0
CUST006098,Google Ads,Email,YouTube,Social Media,1,1745
CUST006099,Email,LinkedIn,LinkedIn,LinkedIn,0,0
CUST006100,YouTube,Email,YouTube,LinkedIn,1,752
CUST006101,Google Ads,LinkedIn,LinkedIn,Google Ads,0,0
CUST006102,Email,LinkedIn,Social Media,Google Ads,0,0
CUST006103,Social Media,Email,LinkedIn,YouTube,0,0
CUST006104,Social Media,Social Media,Social Media,Email,0,0
CUST006105,Social Media,Social Media,Google Ads,Google Ads,1,7012
CUST006106,YouTube,LinkedIn,YouTube,LinkedIn,1,677
CUST006107,Social Media,Google Ads,Google Ads,Social Media,1,4375
CUST006108,LinkedIn,Email,YouTube,Email,1,6269
CUST006109,Google Ads,Google Ads,Google Ads,YouTube,1,1123
CUST006110,YouTube,Social Media,LinkedIn,Social Media,0,0
CUST006111,Social Media,Google Ads,Google Ads,YouTube,1,2057
CUST006112,Google Ads,YouTube,YouTube,Social Media,0,0
CUST006113,Email,YouTube,Email,Social Media,0,0
CUST006114,Social Media,Social Media,YouTube,Email,0,0
CUST006115,Google Ads,Google Ads,Email,YouTube,0,0
CUST006116,LinkedIn,Email,LinkedIn,Google Ads,1,883
CUST006117,Email,Social Media,YouTube,Social Media,0,0
CUST006118,LinkedIn,YouTube,Google Ads,Social Media,0,0
CUST006119,Google Ads,Social Media,LinkedIn,Google Ads,0,0
CUST006120,LinkedIn,Google Ads,YouTube,Email,0,0
CUST006121,Google Ads,Google Ads,LinkedIn,Email,0,0
CUST006122,Google Ads,Google Ads,Email,Email,1,723
CUST006123,LinkedIn,LinkedIn,LinkedIn,LinkedIn,0,0
CUST006124,Google Ads,Google Ads,Google Ads,LinkedIn,0,0
CUST006125,Social Media,YouTube,YouTube,Email,0,0
CUST006126,Google Ads,YouTube,Email,Email,0,0
CUST006127,YouTube,LinkedIn,LinkedIn,Google Ads,0,0
CUST006128,Google Ads,YouTube,Social Media,LinkedIn,0,0
CUST006129,YouTube,YouTube,Email,YouTube,0,0
CUST006130,Google Ads,Social Media,Email,Email,0,0
CUST006131,Google Ads,Google Ads,Google Ads,Email,0,0
CUST006132,LinkedIn,Social Media,Google Ads,Email,0,0
CUST006133,Social Media,Social Media,LinkedIn,Social Media,0,0
CUST006134,Social Media,YouTube,Social Media,LinkedIn,0,0
CUST006135,Email,Email,Email,YouTube,1,5264
CUST006136,LinkedIn,Google Ads,LinkedIn,Social Media,1,5602
CUST006137,LinkedIn,Email,Social Media,Social Media,0,0
CUST006138,Social Media,YouTube,LinkedIn,YouTube,0,0
CUST006139,LinkedIn,LinkedIn,Email,YouTube,0,0
CUST006140,Social Media,Social Media,LinkedIn,YouTube,1,7000
CUST006141,LinkedIn,YouTube,Google Ads,YouTube,0,0
CUST006142,Google Ads,YouTube,Google Ads,YouTube,0,0
CUST006143,Social Media,Email,YouTube,Email,0,0
CUST006144,Social Media,LinkedIn,Social Media,YouTube,0,0
CUST006145,YouTube,Social Media,Email,YouTube,0,0
CUST006146,LinkedIn,LinkedIn,Social Media,LinkedIn,0,0
CUST006147,LinkedIn,LinkedIn,Google Ads,Email,0,0
CUST006148,Social Media,LinkedIn,Email,Social Media,0,0
CUST006149,Google Ads,Google Ads,YouTube,Email,1,1976
CUST006150,Google Ads,LinkedIn,Google Ads,Google Ads,1,9281
CUST006151,Google Ads,YouTube,Google Ads,YouTube,0,0
CUST006152,LinkedIn,Google Ads,Social Media,Social Media,1,6441
CUST006153,YouTube,Google Ads,LinkedIn,Google Ads,0,0
CUST006154,Social Media,LinkedIn,Social Media,Social Media,0,0
CUST006155,Email,YouTube,Google Ads,Email,1,2002
CUST006156,YouTube,Social Media,Social Media,Google Ads,1,7808
CUST006157,Email,LinkedIn,LinkedIn,YouTube,1,4619
CUST006158,YouTube,Google Ads,YouTube,YouTube,0,0
CUST006159,Google Ads,Social Media,Email,Google Ads,0,0
CUST006160,LinkedIn,Social Media,Google Ads,Email,0,0
CUST006161,Email,Google Ads,Social Media,Google Ads,0,0
CUST006162,YouTube,Social Media,Google Ads,Email,1,2778
CUST006163,LinkedIn,YouTube,Email,Social Media,0,0
CUST006164,Email,YouTube,Social Media,Email,0,0
CUST006165,Social Media,LinkedIn,YouTube,Google Ads,0,0
CUST006166,YouTube,LinkedIn,Email,Google Ads,1,1322
CUST006167,Social Media,Social Media,LinkedIn,Social Media,1,8324
CUST006168,Google Ads,Google Ads,LinkedIn,Google Ads,0,0
CUST006169,Social Media,YouTube,Google Ads,LinkedIn,1,6643
CUST006170,Social Media,Email,LinkedIn,Google Ads,1,5849
CUST006171,YouTube,LinkedIn,Social Media,LinkedIn,1,4335
CUST006172,Google Ads,YouTube,LinkedIn,Google Ads,0,0
CUST006173,Social Media,Social Media,YouTube,Google Ads,0,0
CUST006174,LinkedIn,YouTube,Social Media,Social Media,1,1253
CUST006175,Email,YouTube,Google Ads,LinkedIn,0,0
CUST006176,Social Media,Social Media,Google Ads,Social Media,1,3667
CUST006177,Google Ads,LinkedIn,LinkedIn,LinkedIn,0,0
CUST006178,Social Media,LinkedIn,LinkedIn,LinkedIn,0,0
CUST006179,Email,Email,Google Ads,YouTube,1,1014
CUST006180,Google Ads,Email,Social Media,LinkedIn,0,0
CUST006181,YouTube,LinkedIn,Email,Social Media,1,5642
CUST006182,Google Ads,LinkedIn,Google Ads,Social Media,1,9636
CUST006183,YouTube,LinkedIn,YouTube,Email,0,0
CUST006184,Google Ads,LinkedIn,Social Media,Google Ads,0,0
CUST006185,Email,YouTube,Email,YouTube,1,1288
CUST006186,Email,Email,Email,Google Ads,1,7632
CUST006187,Google Ads,Social Media,Social Media,Social Media,0,0
CUST006188,Social Media,Google Ads,Google Ads,YouTube,1,7165
CUST006189,Email,Social Media,Email,LinkedIn,0,0
CUST006190,YouTube,Google Ads,YouTube,Social Media,0,0
CUST006191,YouTube,YouTube,Social Media,Social Media,0,0
CUST006192,LinkedIn,Email,LinkedIn,Social Media,0,0
CUST006193,YouTube,Google Ads,Google Ads,Social Media,1,9643
CUST006194,LinkedIn,LinkedIn,Social Media,YouTube,1,7800
CUST006195,Google Ads,YouTube,YouTube,Google Ads,0,0
CUST006196,Google Ads,Google Ads,Email,Google Ads,0,0
CUST006197,Google Ads,LinkedIn,Google Ads,LinkedIn,1,7364
CUST006198,Social Media,YouTube,Google Ads,Social Media,1,6327
CUST006199,Social Media,Google Ads,Social Media,Social Media,0,0
CUST006200,LinkedIn,LinkedIn,Social Media,Google Ads,1,992
CUST006201,YouTube,Email,YouTube,LinkedIn,0,0
CUST006202,YouTube,YouTube,LinkedIn,Email,0,0
CUST006203,Google Ads,Google Ads,Social Media,YouTube,1,9790
CUST006204,Email,LinkedIn,Social Media,Google Ads,0,0
CUST006205,Social Media,Email,Social Media,YouTube,0,0
CUST006206,Social Media,LinkedIn,YouTube,Google Ads,1,5087
CUST006207,Google Ads,Email,Email,LinkedIn,0,0
CUST006208,Social Media,Google Ads,LinkedIn,Social Media,0,0
CUST006209,Google Ads,LinkedIn,YouTube,Email,1,9790
CUST006210,LinkedIn,LinkedIn,Social Media,YouTube,1,6263
CUST006211,YouTube,Social Media,Email,Email,0,0
CUST006212,Email,YouTube,Social Media,Social Media,0,0
CUST006213,YouTube,LinkedIn,YouTube,Google Ads,0,0
CUST006214,YouTube,Email,Google Ads,LinkedIn,0,0
CUST006215,LinkedIn,YouTube,Social Media,Social Media,1,3963
CUST006216,Social Media,Google Ads,Email,Email,0,0
CUST006217,Email,YouTube,LinkedIn,Email,0,0
CUST006218,Social Media,Social Media,Google Ads,Email,0,0
CUST006219,YouTube,Google Ads,Social Media,Google Ads,0,0
CUST006220,Google Ads,LinkedIn,Social Media,Email,1,4573
CUST006221,YouTube,Google Ads,Email,Google Ads,1,8655
CUST006222,Social Media,Google Ads,Google Ads,Email,0,0
CUST006223,YouTube,Social Media,Google Ads,YouTube,0,0
CUST006224,Google Ads,Email,Google Ads,YouTube,1,6547
CUST006225,LinkedIn,Google Ads,Social Media,Social Media,1,3956
CUST006226,Social Media,Email,Google Ads,Social Media,1,7977
CUST006227,YouTube,YouTube,Social Media,LinkedIn,0,0
CUST006228,Social Media,Social Media,Social Media,Email,1,5003
CUST006229,LinkedIn,LinkedIn,Google Ads,Email,0,0
CUST006230,YouTube,Google Ads,YouTube,Google Ads,0,0
CUST006231,YouTube,Email,LinkedIn,Social Media,0,0
CUST006232,Social Media,Google Ads,LinkedIn,YouTube,0,0
CUST006233,Social Media,Social Media,YouTube,Google Ads,0,0
CUST006234,Google Ads,LinkedIn,Google Ads,YouTube,0,0
CUST006235,LinkedIn,YouTube,Social Media,Google Ads,0,0
CUST006236,Google Ads,YouTube,Email,Social Media,1,5594
CUST006237,YouTube,Email,YouTube,Email,0,0
CUST006238,Social Media,YouTube,LinkedIn,Email,1,8208
CUST006239,YouTube,Email,LinkedIn,Social Media,1,5474
CUST006240,YouTube,LinkedIn,Social Media,YouTube,0,0
CUST006241,Email,Google Ads,LinkedIn,LinkedIn,0,0
CUST006242,Email,Social Media,LinkedIn,LinkedIn,1,5322
CUST006243,YouTube,LinkedIn,Social Media,Social Media,0,0
CUST006244,Social Media,LinkedIn,Google Ads,Google Ads,0,0
CUST006245,YouTube,YouTube,LinkedIn,Email,0,0
CUST006246,Email,YouTube,Google Ads,YouTube,0,0
CUST006247,Social Media,Social Media,Email,LinkedIn,0,0
CUST006248,YouTube,Google Ads,Google Ads,Email,0,0
CUST006249,LinkedIn,LinkedIn,Social Media,Social Media,1,1594
CUST006250,LinkedIn,YouTube,Social Media,Email,1,5742
CUST006251,YouTube,LinkedIn,Social Media,LinkedIn,1,8267
CUST006252,Social Media,Google Ads,LinkedIn,YouTube,1,4526
CUST006253,YouTube,Email,YouTube,Google Ads,0,0
CUST006254,YouTube,Google Ads,LinkedIn,Google Ads,0,0
CUST006255,Email,LinkedIn,Google Ads,Email,0,0
CUST006256,LinkedIn,LinkedIn,Email,Google Ads,0,0
CUST006257,Email,Social Media,Email,LinkedIn,1,4341
CUST006258,Email,LinkedIn,Email,YouTube,0,0
CUST006259,YouTube,YouTube,Email,Google Ads,0,0
CUST006260,Email,Social Media,YouTube,Google Ads,1,5372
CUST006261,LinkedIn,LinkedIn,Email,Social Media,0,0
CUST006262,Email,Google Ads,LinkedIn,Google Ads,0,0
CUST006263,LinkedIn,LinkedIn,Email,Google Ads,0,0
CUST006264,Email,Google Ads,Social Media,LinkedIn,0,0
CUST006265,LinkedIn,Google Ads,Google Ads,Google Ads,0,0
CUST006266,Email,LinkedIn,LinkedIn,Social Media,0,0
CUST006267,Email,Google Ads,YouTube,Social Media,1,4465
CUST006268,Social Media,Email,LinkedIn,Social Media,0,0
CUST006269,LinkedIn,Social Media,Social Media,Google Ads,0,0
CUST006270,LinkedIn,LinkedIn,Email,Email,1,5654
CUST006271,LinkedIn,Email,Email,Email,1,9616
CUST006272,Google Ads,Google Ads,YouTube,LinkedIn,0,0
CUST006273,Email,Google Ads,Google Ads,Email,0,0
CUST006274,LinkedIn,Social Media,Email,LinkedIn,0,0
CUST006275,Google Ads,Email,YouTube,LinkedIn,1,8411
CUST006276,Social Media,Email,Email,Social Media,0,0
CUST006277,LinkedIn,LinkedIn,LinkedIn,YouTube,1,2762
CUST006278,LinkedIn,Google Ads,YouTube,LinkedIn,0,0
CUST006279,Google Ads,YouTube,YouTube,Google Ads,0,0
CUST006280,Email,LinkedIn,YouTube,Social Media,0,0
CUST006281,Social Media,LinkedIn,Email,Google Ads,0,0
CUST006282,LinkedIn,LinkedIn,YouTube,Google Ads,1,2639
CUST006283,Email,Social Media,LinkedIn,Email,0,0
CUST006284,Social Media,Social Media,Google Ads,Google Ads,0,0
CUST006285,YouTube,LinkedIn,Google Ads,LinkedIn,0,0
CUST006286,YouTube,YouTube,Social Media,Google Ads,0,0
CUST006287,Social Media,Email,LinkedIn,Google Ads,0,0
CUST006288,Google Ads,Email,LinkedIn,Email,0,0
CUST006289,Social Media,Google Ads,YouTube,Google Ads,0,0
CUST006290,Social Media,Email,Social Media,LinkedIn,0,0
CUST006291,Google Ads,Email,LinkedIn,LinkedIn,1,5546
CUST006292,Google Ads,YouTube,LinkedIn,Google Ads,0,0
CUST006293,Email,Email,LinkedIn,LinkedIn,1,4735
CUST006294,Email,YouTube,Email,LinkedIn,1,9522
CUST006295,Google Ads,Social Media,LinkedIn,Email,0,0
CUST006296,YouTube,YouTube,Email,Social Media,0,0
CUST006297,YouTube,Social Media,LinkedIn,Social Media,0,0
CUST006298,Social Media,YouTube,Google Ads,YouTube,0,0
CUST006299,LinkedIn,LinkedIn,Email,Social Media,0,0
CUST006300,Social Media,Social Media,Email,Google Ads,0,0
CUST006301,Social Media,Social Media,YouTube,LinkedIn,0,0
CUST006302,LinkedIn,Email,LinkedIn,Social Media,1,8938
CUST006303,Google Ads,Social Media,Social Media,Email,1,8992
CUST006304,YouTube,YouTube,Social Media,YouTube,0,0
CUST006305,Social Media,LinkedIn,Social Media,Google Ads,0,0
CUST006306,LinkedIn,LinkedIn,Social Media,Social Media,0,0
CUST006307,Email,Email,Google Ads,LinkedIn,0,0
CUST006308,Social Media,YouTube,Social Media,Email,1,4414
CUST006309,YouTube,YouTube,YouTube,Social Media,0,0
CUST006310,Google Ads,Google Ads,Social Media,LinkedIn,1,8619
CUST006311,Social Media,Social Media,YouTube,Social Media,0,0
CUST006312,Social Media,Email,Email,Google Ads,0,0
CUST006313,LinkedIn,LinkedIn,LinkedIn,YouTube,0,0
CUST006314,Email,Google Ads,Social Media,LinkedIn,1,9387
CUST006315,Email,YouTube,YouTube,YouTube,1,7896
CUST006316,Google Ads,Social Media,YouTube,YouTube,0,0
CUST006317,YouTube,LinkedIn,LinkedIn,Email,0,0
CUST006318,Google Ads,Google Ads,Email,LinkedIn,0,0
CUST006319,Social Media,YouTube,Social Media,Email,0,0
CUST006320,Social Media,LinkedIn,YouTube,YouTube,0,0
CUST006321,Email,LinkedIn,Social Media,Google Ads,0,0
CUST006322,YouTube,YouTube,Google Ads,Google Ads,0,0
CUST006323,LinkedIn,YouTube,YouTube,Social Media,0,0
CUST006324,YouTube,Email,Email,Social Media,0,0
CUST006325,Social Media,LinkedIn,LinkedIn,LinkedIn,0,0
CUST006326,LinkedIn,YouTube,YouTube,Google Ads,0,0
CUST006327,YouTube,Google Ads,Google Ads,YouTube,1,9647
CUST006328,YouTube,Social Media,LinkedIn,Google Ads,1,3511
CUST006329,LinkedIn,Email,Email,LinkedIn,0,0
CUST006330,Social Media,YouTube,Social Media,Social Media,1,5441
CUST006331,YouTube,Social Media,Social Media,Social Media,0,0
CUST006332,LinkedIn,Email,YouTube,Email,0,0
CUST006333,Social Media,LinkedIn,LinkedIn,Social Media,0,0
CUST006334,LinkedIn,Social Media,Google Ads,YouTube,0,0
CUST006335,LinkedIn,Email,Google Ads,LinkedIn,1,4992
CUST006336,YouTube,YouTube,Email,Social Media,0,0
CUST006337,Social Media,YouTube,LinkedIn,Social Media,0,0
CUST006338,YouTube,Email,LinkedIn,YouTube,0,0
CUST006339,Google Ads,LinkedIn,Social Media,Social Media,0,0
CUST006340,Google Ads,Email,Email,YouTube,0,0
CUST006341,Social Media,Google Ads,Email,Social Media,0,0
CUST006342,LinkedIn,Email,Email,YouTube,0,0
CUST006343,YouTube,Email,LinkedIn,Social Media,1,6318
CUST006344,YouTube,YouTube,Social Media,LinkedIn,1,974
CUST006345,Social Media,LinkedIn,Email,Email,0,0
CUST006346,Social Media,Email,Social Media,Email,0,0
CUST006347,Google Ads,Social Media,Email,Google Ads,0,0
CUST006348,Email,YouTube,LinkedIn,Email,1,845
CUST006349,Social Media,YouTube,Social Media,YouTube,1,6044
CUST006350,Email,Email,YouTube,YouTube,0,0
CUST006351,Social Media,Social Media,Email,Email,0,0
CUST006352,LinkedIn,Email,LinkedIn,YouTube,0,0
CUST006353,LinkedIn,Social Media,Social Media,LinkedIn,0,0
CUST006354,Google Ads,YouTube,Google Ads,YouTube,0,0
CUST006355,Google Ads,Social Media,LinkedIn,LinkedIn,0,0
CUST006356,Email,Email,LinkedIn,LinkedIn,0,0
CUST006357,Social Media,Google Ads,Google Ads,LinkedIn,0,0
CUST006358,YouTube,Google Ads,Google Ads,Social Media,0,0
CUST006359,Google Ads,Social Media,YouTube,Google Ads,0,0
CUST006360,YouTube,Email,YouTube,YouTube,1,9960
CUST006361,YouTube,LinkedIn,YouTube,Social Media,0,0
CUST006362,Social Media,Google Ads,LinkedIn,Google Ads,0,0
CUST006363,Email,YouTube,LinkedIn,Social Media,0,0
CUST006364,Social Media,Email,LinkedIn,YouTube,1,2150
CUST006365,Google Ads,Email,YouTube,LinkedIn,0,0
CUST006366,YouTube,Google Ads,Social Media,Social Media,0,0
CUST006367,Social Media,LinkedIn,LinkedIn,Google Ads,0,0
CUST006368,Social Media,YouTube,LinkedIn,Google Ads,0,0
CUST006369,Social Media,LinkedIn,LinkedIn,Google Ads,1,8423
CUST006370,Google Ads,YouTube,YouTube,Social Media,1,3850
