Lead_ID,Customer_ID,Campaign_ID,Campaign_Name,Channel,Lead_Date,Conversion_Date,Country,City,Region,Device,Age_Group,Status,Revenue,Touch_1,Touch_2,Touch_3,Final_Touch
L006735,,C007,Google Display Remarketing,Google Ads,2025-10-26,,USA,Hyderabad,West,Tablet,25-34,Lost,0.0,Organic Search,YouTube,Instagram,Google Ads
L006736,,C010,Influencer Awareness,Instagram,2026-02-02,,USA,Kolkata,West,Mobile,25-34,Lost,0.0,Email,Email,LinkedIn,Instagram
L006737,,C004,YouTube Brand Awareness,YouTube,2025-01-14,,Germany,Pune,East,Mobile,25-34,Lost,0.0,Instagram,Organic Search,Facebook Ads,YouTube
L006738,,C009,Holiday Shopping Promo,Google Ads,2025-04-10,,India,Toronto,West,Mobile,45-54,Qualified,0.0,Organic Search,LinkedIn,YouTube,Google Ads
L006739,CUST006738,C014,Festival Performance Ads,Facebook Ads,2025-06-18,2025-07-02,UAE,Delhi,West,Desktop,45-54,Customer,258.27,Instagram,YouTube,YouTube,Facebook Ads
L006740,,C002,Meta New Customer Push,Facebook Ads,2025-08-20,,Germany,Hyderabad,South,Mobile,45-54,Lost,0.0,Organic Search,Google Ads,LinkedIn,Facebook Ads
L006741,CUST006740,C009,Holiday Shopping Promo,Google Ads,2025-04-21,2025-04-29,Canada,London,Central,Mobile,45-54,Customer,489.31,LinkedIn,Google Ads,LinkedIn,Google Ads
L006742,,C001,Google Search Summer Sale,Google Ads,2025-12-13,,Australia,Delhi,East,Mobile,45-54,Qualified,0.0,Instagram,Instagram,Facebook Ads,Google Ads
L006743,,C010,Influencer Awareness,Instagram,2025-12-06,,Germany,Chennai,Central,Desktop,35-44,Qualified,0.0,YouTube,YouTube,Instagram,Instagram
L006744,,C010,Influencer Awareness,Instagram,2025-08-28,,USA,Dubai,South,Desktop,45-54,Lost,0.0,Organic Search,Organic Search,Google Ads,Instagram
L006745,,C020,Year End Mega Sale,Google Ads,2025-08-28,,Australia,Delhi,West,Mobile,25-34,Lost,0.0,LinkedIn,YouTube,Instagram,Google Ads
L006746,,C003,Instagram Product Launch,Instagram,2025-09-27,,UAE,Chennai,South,Mobile,18-24,Lost,0.0,YouTube,Facebook Ads,YouTube,Instagram
L006747,,C006,Email Retention Q3,Email,2026-06-24,,UAE,New York,South,Desktop,35-44,Qualified,0.0,Email,Email,Instagram,Email
L006748,,C006,Email Retention Q3,Email,2025-10-13,,India,Hyderabad,Central,Mobile,45-54,Lost,0.0,Google Ads,Facebook Ads,YouTube,Email
L006749,CUST006748,C002,Meta New Customer Push,Facebook Ads,2025-12-01,2026-01-03,UAE,Dubai,North,Mobile,25-34,Customer,339.35,Instagram,Facebook Ads,Organic Search,Facebook Ads
L006750,,C018,Social Video Conversion,Instagram,2026-07-20,,Germany,Bengaluru,South,Mobile,45-54,Qualified,0.0,Facebook Ads,Email,Facebook Ads,Instagram
L006751,CUST006750,C002,Meta New Customer Push,Facebook Ads,2026-03-19,2026-04-01,Australia,Ahmedabad,North,Mobile,45-54,Customer,936.72,Google Ads,Email,Email,Facebook Ads
L006752,,C012,B2B Webinar Leads,LinkedIn,2026-05-18,,India,Dubai,North,Desktop,55+,Lost,0.0,Email,Email,Organic Search,LinkedIn
L006753,,C005,LinkedIn B2B Leads,LinkedIn,2026-01-05,,UAE,Chennai,Central,Desktop,25-34,Qualified,0.0,Facebook Ads,Organic Search,Facebook Ads,LinkedIn
L006754,,C020,Year End Mega Sale,Google Ads,2025-04-30,,UAE,Mumbai,West,Mobile,35-44,Lost,0.0,YouTube,Email,Email,Google Ads
L006755,,C007,Google Display Remarketing,Google Ads,2025-03-16,,India,Mumbai,West,Mobile,35-44,Lost,0.0,YouTube,Instagram,Instagram,Google Ads
L006756,,C016,High Value Customer Campaign,Email,2026-02-27,,Germany,London,Central,Mobile,45-54,Qualified,0.0,Email,Organic Search,LinkedIn,Email
L006757,,C020,Year End Mega Sale,Google Ads,2025-03-11,,USA,Pune,North,Mobile,18-24,Lost,0.0,LinkedIn,Instagram,Email,Google Ads
L006758,CUST006757,C001,Google Search Summer Sale,Google Ads,2025-09-28,2025-10-29,Canada,Toronto,South,Desktop,25-34,Customer,1248.01,Instagram,Google Ads,Facebook Ads,Google Ads
L006759,,C001,Google Search Summer Sale,Google Ads,2025-05-12,,UK,Mumbai,East,Mobile,18-24,Lost,0.0,Google Ads,Instagram,YouTube,Google Ads
L006760,CUST006759,C017,Mobile App Acquisition,Google Ads,2025-04-08,2025-04-09,Germany,Pune,North,Desktop,45-54,Customer,1364.73,YouTube,Facebook Ads,Organic Search,Google Ads
L006761,,C001,Google Search Summer Sale,Google Ads,2025-04-12,,Australia,Kolkata,East,Mobile,45-54,Lost,0.0,Organic Search,Organic Search,LinkedIn,Google Ads
L006762,,C020,Year End Mega Sale,Google Ads,2026-03-04,,Canada,London,East,Mobile,35-44,Lost,0.0,Google Ads,Email,Instagram,Google Ads
L006763,,C013,YouTube Product Demo,YouTube,2025-06-16,,Australia,Chennai,East,Mobile,18-24,Lost,0.0,YouTube,Email,LinkedIn,YouTube
L006764,,C009,Holiday Shopping Promo,Google Ads,2025-04-15,,Australia,Delhi,West,Tablet,25-34,Lost,0.0,Google Ads,Instagram,LinkedIn,Google Ads
L006765,,C015,SEO Content Campaign,Organic Search,2026-08-21,,USA,Mumbai,North,Desktop,18-24,Lost,0.0,Organic Search,Organic Search,YouTube,Organic Search
L006766,,C003,Instagram Product Launch,Instagram,2026-07-03,,India,Chennai,West,Desktop,35-44,Lost,0.0,Email,Facebook Ads,Facebook Ads,Instagram
L006767,,C014,Festival Performance Ads,Facebook Ads,2026-03-18,,Canada,Ahmedabad,North,Mobile,35-44,Qualified,0.0,Facebook Ads,Email,Email,Facebook Ads
L006768,,C011,Cart Recovery Email,Email,2025-09-23,,USA,Mumbai,East,Mobile,35-44,Qualified,0.0,Facebook Ads,Facebook Ads,Instagram,Email
L006769,,C012,B2B Webinar Leads,LinkedIn,2026-02-24,,USA,Toronto,Central,Mobile,55+,Lost,0.0,Google Ads,YouTube,Organic Search,LinkedIn
L006770,,C013,YouTube Product Demo,YouTube,2025-09-18,,Canada,Hyderabad,West,Desktop,25-34,Qualified,0.0,Google Ads,Google Ads,Email,YouTube
L006771,CUST006770,C013,YouTube Product Demo,YouTube,2026-03-10,2026-03-21,Australia,Delhi,North,Mobile,35-44,Customer,288.63,YouTube,Instagram,Instagram,YouTube
L006772,,C001,Google Search Summer Sale,Google Ads,2026-02-20,,UAE,Dubai,North,Tablet,25-34,Qualified,0.0,Instagram,YouTube,YouTube,Google Ads
L006773,,C010,Influencer Awareness,Instagram,2025-12-21,,Germany,Dubai,North,Desktop,25-34,Lost,0.0,Google Ads,Google Ads,Email,Instagram
L006774,CUST006773,C003,Instagram Product Launch,Instagram,2026-04-06,2026-05-15,India,New York,South,Mobile,35-44,Customer,340.08,LinkedIn,Instagram,Google Ads,Instagram
L006775,,C004,YouTube Brand Awareness,YouTube,2026-01-20,,USA,Mumbai,Central,Desktop,45-54,Lost,0.0,Facebook Ads,Email,LinkedIn,YouTube
L006776,,C016,High Value Customer Campaign,Email,2026-06-27,,UAE,Toronto,East,Mobile,55+,Qualified,0.0,LinkedIn,LinkedIn,LinkedIn,Email
L006777,,C008,Meta Retargeting,Facebook Ads,2025-10-02,,USA,Chennai,North,Desktop,25-34,Qualified,0.0,Instagram,Organic Search,Instagram,Facebook Ads
L006778,,C016,High Value Customer Campaign,Email,2025-11-06,,India,Dubai,North,Mobile,18-24,Lost,0.0,YouTube,LinkedIn,Instagram,Email
L006779,,C017,Mobile App Acquisition,Google Ads,2025-05-12,,UK,Kolkata,South,Mobile,25-34,Lost,0.0,Facebook Ads,Google Ads,Instagram,Google Ads
L006780,,C019,Enterprise ABM,LinkedIn,2025-02-18,,Germany,Pune,South,Mobile,18-24,Qualified,0.0,Email,YouTube,YouTube,LinkedIn
L006781,,C015,SEO Content Campaign,Organic Search,2026-03-20,,USA,Ahmedabad,East,Mobile,18-24,Lost,0.0,Facebook Ads,Email,Instagram,Organic Search
L006782,,C016,High Value Customer Campaign,Email,2025-06-21,,USA,New York,West,Mobile,25-34,Lost,0.0,YouTube,YouTube,Organic Search,Email
L006783,,C015,SEO Content Campaign,Organic Search,2025-11-26,,Canada,Mumbai,Central,Mobile,35-44,Lost,0.0,Organic Search,Google Ads,Email,Organic Search
L006784,,C002,Meta New Customer Push,Facebook Ads,2025-01-06,,Germany,Toronto,South,Mobile,55+,Lost,0.0,Facebook Ads,Email,Email,Facebook Ads
L006785,,C011,Cart Recovery Email,Email,2026-08-11,,USA,Mumbai,North,Mobile,18-24,Lost,0.0,Organic Search,YouTube,Facebook Ads,Email
L006786,,C001,Google Search Summer Sale,Google Ads,2025-07-23,,Germany,Hyderabad,East,Mobile,35-44,Lost,0.0,YouTube,Facebook Ads,Email,Google Ads
L006787,,C015,SEO Content Campaign,Organic Search,2026-01-04,,USA,Kolkata,East,Desktop,45-54,Lost,0.0,Organic Search,Instagram,Organic Search,Organic Search
L006788,,C019,Enterprise ABM,LinkedIn,2026-07-02,,Germany,Kolkata,West,Mobile,25-34,Lost,0.0,LinkedIn,LinkedIn,YouTube,LinkedIn
L006789,,C004,YouTube Brand Awareness,YouTube,2025-10-08,,India,Pune,Central,Mobile,25-34,Lost,0.0,Instagram,YouTube,Email,YouTube
L006790,,C011,Cart Recovery Email,Email,2025-02-24,,UAE,Bengaluru,Central,Tablet,25-34,Lost,0.0,Facebook Ads,LinkedIn,Organic Search,Email
L006791,,C005,LinkedIn B2B Leads,LinkedIn,2025-06-18,,Canada,Chennai,West,Desktop,25-34,Qualified,0.0,Instagram,YouTube,Instagram,LinkedIn
L006792,,C003,Instagram Product Launch,Instagram,2025-11-09,,India,Toronto,East,Mobile,55+,Lost,0.0,Email,Email,LinkedIn,Instagram
L006793,,C013,YouTube Product Demo,YouTube,2026-04-23,,India,New York,South,Mobile,35-44,Lost,0.0,Email,Organic Search,YouTube,YouTube
L006794,CUST006793,C010,Influencer Awareness,Instagram,2026-03-04,2026-04-04,USA,Ahmedabad,West,Mobile,35-44,Customer,1252.29,LinkedIn,Google Ads,YouTube,Instagram
L006795,,C011,Cart Recovery Email,Email,2026-05-27,,India,Toronto,Central,Mobile,18-24,Qualified,0.0,LinkedIn,Facebook Ads,Email,Email
L006796,,C018,Social Video Conversion,Instagram,2026-02-17,,UK,Bengaluru,East,Mobile,35-44,Qualified,0.0,Google Ads,Facebook Ads,YouTube,Instagram
L006797,CUST006796,C002,Meta New Customer Push,Facebook Ads,2025-02-17,2025-03-31,UAE,London,Central,Mobile,18-24,Customer,194.48,Google Ads,Organic Search,Google Ads,Facebook Ads
L006798,CUST006797,C007,Google Display Remarketing,Google Ads,2025-01-03,2025-02-08,UAE,Toronto,South,Mobile,35-44,Customer,925.95,Instagram,Email,YouTube,Google Ads
L006799,,C009,Holiday Shopping Promo,Google Ads,2026-08-20,,Australia,Ahmedabad,West,Mobile,45-54,Qualified,0.0,Google Ads,YouTube,Email,Google Ads
L006800,,C010,Influencer Awareness,Instagram,2025-11-25,,UK,New York,Central,Desktop,55+,Lost,0.0,LinkedIn,Organic Search,Facebook Ads,Instagram
L006801,,C018,Social Video Conversion,Instagram,2025-08-21,,UAE,Hyderabad,Central,Tablet,55+,Lost,0.0,Instagram,Email,Email,Instagram
L006802,,C007,Google Display Remarketing,Google Ads,2025-03-01,,Canada,Delhi,East,Mobile,35-44,Lost,0.0,YouTube,Instagram,Facebook Ads,Google Ads
L006803,,C007,Google Display Remarketing,Google Ads,2026-08-13,,Australia,Dubai,West,Mobile,25-34,Lost,0.0,Organic Search,Email,Google Ads,Google Ads
L006804,,C003,Instagram Product Launch,Instagram,2026-06-14,,USA,Mumbai,West,Desktop,25-34,Lost,0.0,Email,Facebook Ads,Email,Instagram
L006805,,C012,B2B Webinar Leads,LinkedIn,2025-04-07,,India,Hyderabad,Central,Mobile,25-34,Lost,0.0,Instagram,Email,Email,LinkedIn
L006806,,C007,Google Display Remarketing,Google Ads,2025-03-07,,Canada,Dubai,East,Mobile,45-54,Lost,0.0,Facebook Ads,Organic Search,LinkedIn,Google Ads
L006807,,C017,Mobile App Acquisition,Google Ads,2025-01-31,,India,Chennai,West,Mobile,35-44,Lost,0.0,Instagram,Facebook Ads,Facebook Ads,Google Ads
L006808,,C001,Google Search Summer Sale,Google Ads,2025-05-28,,Canada,Delhi,Central,Desktop,25-34,Lost,0.0,Instagram,YouTube,YouTube,Google Ads
L006809,,C005,LinkedIn B2B Leads,LinkedIn,2025-02-16,,India,Kolkata,West,Desktop,25-34,Lost,0.0,LinkedIn,Google Ads,LinkedIn,LinkedIn
L006810,,C016,High Value Customer Campaign,Email,2025-09-01,,India,Kolkata,North,Desktop,25-34,Lost,0.0,Email,Organic Search,Instagram,Email
L006811,,C015,SEO Content Campaign,Organic Search,2025-09-14,,UAE,Mumbai,South,Mobile,35-44,Lost,0.0,LinkedIn,YouTube,Organic Search,Organic Search
L006812,,C002,Meta New Customer Push,Facebook Ads,2026-04-23,,Canada,Pune,Central,Mobile,25-34,Lost,0.0,YouTube,Email,Organic Search,Facebook Ads
L006813,CUST006812,C009,Holiday Shopping Promo,Google Ads,2026-08-18,2026-09-29,Germany,Bengaluru,South,Mobile,25-34,Customer,456.81,Instagram,Facebook Ads,YouTube,Google Ads
L006814,,C007,Google Display Remarketing,Google Ads,2025-12-22,,Canada,Pune,East,Desktop,45-54,Lost,0.0,Organic Search,LinkedIn,LinkedIn,Google Ads
L006815,,C004,YouTube Brand Awareness,YouTube,2026-03-29,,Australia,Ahmedabad,West,Desktop,35-44,Qualified,0.0,YouTube,Facebook Ads,Organic Search,YouTube
L006816,,C020,Year End Mega Sale,Google Ads,2026-06-06,,USA,Ahmedabad,East,Mobile,25-34,Lost,0.0,Google Ads,Instagram,LinkedIn,Google Ads
L006817,,C018,Social Video Conversion,Instagram,2025-06-26,,Australia,Mumbai,East,Mobile,18-24,Lost,0.0,Facebook Ads,Organic Search,LinkedIn,Instagram
L006818,,C004,YouTube Brand Awareness,YouTube,2025-07-29,,USA,Bengaluru,Central,Mobile,25-34,Qualified,0.0,YouTube,Organic Search,Instagram,YouTube
L006819,,C013,YouTube Product Demo,YouTube,2025-02-11,,UK,Dubai,West,Tablet,55+,Qualified,0.0,LinkedIn,Organic Search,Email,YouTube
L006820,,C001,Google Search Summer Sale,Google Ads,2025-05-04,,Australia,Mumbai,East,Mobile,18-24,Lost,0.0,LinkedIn,Organic Search,LinkedIn,Google Ads
L006821,,C003,Instagram Product Launch,Instagram,2025-07-06,,Australia,Hyderabad,South,Mobile,35-44,Lost,0.0,Google Ads,YouTube,YouTube,Instagram
L006822,,C016,High Value Customer Campaign,Email,2025-01-25,,India,Hyderabad,West,Mobile,55+,Lost,0.0,Organic Search,YouTube,Google Ads,Email
L006823,,C004,YouTube Brand Awareness,YouTube,2025-06-13,,Germany,Ahmedabad,South,Mobile,45-54,Lost,0.0,Instagram,Organic Search,LinkedIn,YouTube
L006824,,C016,High Value Customer Campaign,Email,2025-02-04,,UAE,Pune,Central,Desktop,18-24,Lost,0.0,Organic Search,Facebook Ads,Google Ads,Email
L006825,,C019,Enterprise ABM,LinkedIn,2025-09-10,,Australia,Toronto,West,Tablet,35-44,Lost,0.0,Instagram,YouTube,YouTube,LinkedIn
L006826,,C001,Google Search Summer Sale,Google Ads,2026-04-20,,India,Bengaluru,North,Mobile,25-34,Qualified,0.0,Google Ads,LinkedIn,Instagram,Google Ads
L006827,,C005,LinkedIn B2B Leads,LinkedIn,2026-04-15,,USA,Mumbai,West,Desktop,25-34,Lost,0.0,Organic Search,Instagram,Email,LinkedIn
L006828,,C019,Enterprise ABM,LinkedIn,2026-06-06,,UAE,Toronto,North,Mobile,55+,Lost,0.0,Email,Email,LinkedIn,LinkedIn
L006829,,C011,Cart Recovery Email,Email,2025-09-21,,Australia,Delhi,Central,Mobile,25-34,Lost,0.0,LinkedIn,Organic Search,Instagram,Email
L006830,,C013,YouTube Product Demo,YouTube,2025-04-15,,USA,Ahmedabad,North,Mobile,55+,Lost,0.0,Facebook Ads,Email,Google Ads,YouTube
L006831,,C020,Year End Mega Sale,Google Ads,2025-08-08,,Australia,Ahmedabad,West,Mobile,25-34,Lost,0.0,Instagram,Facebook Ads,YouTube,Google Ads
L006832,CUST006831,C005,LinkedIn B2B Leads,LinkedIn,2026-02-11,2026-03-05,USA,Bengaluru,North,Mobile,35-44,Customer,1604.14,LinkedIn,Facebook Ads,Email,LinkedIn
L006833,,C004,YouTube Brand Awareness,YouTube,2025-07-25,,Germany,Kolkata,Central,Mobile,55+,Qualified,0.0,Email,Organic Search,YouTube,YouTube
L006834,CUST006833,C004,YouTube Brand Awareness,YouTube,2025-08-04,2025-08-20,Australia,Mumbai,West,Mobile,35-44,Customer,922.59,Email,LinkedIn,LinkedIn,YouTube
L006835,,C004,YouTube Brand Awareness,YouTube,2025-03-05,,UK,Bengaluru,West,Mobile,25-34,Qualified,0.0,Google Ads,YouTube,Google Ads,YouTube
L006836,,C004,YouTube Brand Awareness,YouTube,2025-02-07,,Germany,Mumbai,West,Mobile,45-54,Lost,0.0,Instagram,YouTube,Organic Search,YouTube
L006837,,C020,Year End Mega Sale,Google Ads,2025-08-10,,India,Chennai,East,Tablet,35-44,Lost,0.0,LinkedIn,YouTube,Email,Google Ads
L006838,,C018,Social Video Conversion,Instagram,2025-12-08,,Germany,Bengaluru,Central,Desktop,18-24,Qualified,0.0,Email,YouTube,Email,Instagram
L006839,,C018,Social Video Conversion,Instagram,2026-04-18,,UK,London,North,Desktop,18-24,Qualified,0.0,LinkedIn,Google Ads,Google Ads,Instagram
L006840,,C016,High Value Customer Campaign,Email,2026-06-20,,Germany,Dubai,East,Tablet,25-34,Lost,0.0,YouTube,Facebook Ads,Facebook Ads,Email
L006841,,C009,Holiday Shopping Promo,Google Ads,2025-12-23,,India,Mumbai,West,Desktop,25-34,Qualified,0.0,Google Ads,YouTube,Facebook Ads,Google Ads
L006842,,C018,Social Video Conversion,Instagram,2026-05-21,,Australia,Hyderabad,Central,Mobile,55+,Lost,0.0,YouTube,Facebook Ads,LinkedIn,Instagram
L006843,,C002,Meta New Customer Push,Facebook Ads,2026-08-02,,Germany,Hyderabad,West,Mobile,18-24,Lost,0.0,Instagram,Google Ads,Facebook Ads,Facebook Ads
L006844,,C004,YouTube Brand Awareness,YouTube,2025-08-23,,Germany,Delhi,Central,Mobile,18-24,Lost,0.0,Email,Instagram,Instagram,YouTube
L006845,,C012,B2B Webinar Leads,LinkedIn,2026-08-25,,Australia,Ahmedabad,North,Tablet,35-44,Lost,0.0,Email,YouTube,Organic Search,LinkedIn
L006846,,C007,Google Display Remarketing,Google Ads,2025-04-04,,Australia,New York,South,Mobile,55+,Lost,0.0,Google Ads,Google Ads,Email,Google Ads
L006847,,C015,SEO Content Campaign,Organic Search,2025-07-08,,Canada,Toronto,Central,Desktop,25-34,Lost,0.0,Google Ads,Instagram,Organic Search,Organic Search
L006848,,C007,Google Display Remarketing,Google Ads,2025-01-16,,Canada,Kolkata,South,Mobile,45-54,Qualified,0.0,Instagram,Instagram,Google Ads,Google Ads
L006849,CUST006848,C017,Mobile App Acquisition,Google Ads,2026-01-10,2026-01-22,Australia,Ahmedabad,Central,Mobile,25-34,Customer,446.84,Facebook Ads,Organic Search,Email,Google Ads
L006850,,C016,High Value Customer Campaign,Email,2025-12-30,,UAE,Kolkata,East,Mobile,45-54,Lost,0.0,Google Ads,Facebook Ads,Organic Search,Email
L006851,,C019,Enterprise ABM,LinkedIn,2026-02-02,,Germany,Ahmedabad,Central,Desktop,55+,Lost,0.0,Email,Google Ads,YouTube,LinkedIn
L006852,,C009,Holiday Shopping Promo,Google Ads,2026-02-14,,USA,Kolkata,South,Mobile,35-44,Lost,0.0,Instagram,Google Ads,Instagram,Google Ads
L006853,,C014,Festival Performance Ads,Facebook Ads,2025-06-23,,India,New York,Central,Mobile,35-44,Lost,0.0,Organic Search,Instagram,Facebook Ads,Facebook Ads
L006854,,C017,Mobile App Acquisition,Google Ads,2025-07-05,,India,Pune,South,Tablet,55+,Lost,0.0,YouTube,Email,Organic Search,Google Ads
L006855,,C005,LinkedIn B2B Leads,LinkedIn,2025-01-30,,UAE,Bengaluru,West,Mobile,25-34,Qualified,0.0,Google Ads,Facebook Ads,Instagram,LinkedIn
L006856,,C002,Meta New Customer Push,Facebook Ads,2026-04-15,,UK,London,South,Desktop,25-34,Lost,0.0,Email,Email,Facebook Ads,Facebook Ads
L006857,,C020,Year End Mega Sale,Google Ads,2026-01-15,,Canada,London,Central,Desktop,35-44,Qualified,0.0,YouTube,LinkedIn,Organic Search,Google Ads
L006858,,C016,High Value Customer Campaign,Email,2025-11-08,,India,Ahmedabad,North,Mobile,35-44,Lost,0.0,Google Ads,YouTube,LinkedIn,Email
L006859,,C014,Festival Performance Ads,Facebook Ads,2025-03-19,,UK,Kolkata,West,Mobile,45-54,Lost,0.0,Organic Search,YouTube,Facebook Ads,Facebook Ads
L006860,,C014,Festival Performance Ads,Facebook Ads,2026-06-19,,Canada,Toronto,South,Desktop,25-34,Lost,0.0,YouTube,Instagram,YouTube,Facebook Ads
L006861,,C001,Google Search Summer Sale,Google Ads,2026-06-13,,UK,Chennai,South,Mobile,35-44,Lost,0.0,Organic Search,Instagram,Instagram,Google Ads
L006862,,C003,Instagram Product Launch,Instagram,2025-05-02,,Australia,Delhi,South,Mobile,55+,Lost,0.0,YouTube,Instagram,Organic Search,Instagram
L006863,,C007,Google Display Remarketing,Google Ads,2025-08-16,,India,Delhi,South,Mobile,45-54,Lost,0.0,LinkedIn,Organic Search,Instagram,Google Ads
L006864,,C015,SEO Content Campaign,Organic Search,2026-02-12,,Australia,Mumbai,South,Mobile,35-44,Lost,0.0,Google Ads,YouTube,Email,Organic Search
L006865,CUST006864,C019,Enterprise ABM,LinkedIn,2025-06-24,2025-08-03,UK,London,Central,Mobile,25-34,Customer,686.05,Google Ads,YouTube,Google Ads,LinkedIn
L006866,,C020,Year End Mega Sale,Google Ads,2026-07-07,,USA,Chennai,South,Mobile,18-24,Lost,0.0,Google Ads,LinkedIn,Google Ads,Google Ads
L006867,,C002,Meta New Customer Push,Facebook Ads,2025-01-15,,India,Delhi,North,Mobile,25-34,Lost,0.0,Facebook Ads,Instagram,LinkedIn,Facebook Ads
L006868,CUST006867,C019,Enterprise ABM,LinkedIn,2025-08-02,2025-09-06,Australia,Delhi,East,Tablet,35-44,Customer,1256.1,Instagram,YouTube,Email,LinkedIn
L006869,,C009,Holiday Shopping Promo,Google Ads,2026-08-26,,India,New York,Central,Desktop,18-24,Lost,0.0,Organic Search,Organic Search,Email,Google Ads
L006870,,C019,Enterprise ABM,LinkedIn,2025-02-21,,Germany,Bengaluru,North,Mobile,18-24,Lost,0.0,Organic Search,Organic Search,Instagram,LinkedIn
L006871,,C005,LinkedIn B2B Leads,LinkedIn,2025-11-12,,UAE,Hyderabad,North,Mobile,25-34,Lost,0.0,LinkedIn,YouTube,Email,LinkedIn
L006872,,C018,Social Video Conversion,Instagram,2025-02-26,,UK,Delhi,Central,Mobile,25-34,Qualified,0.0,Organic Search,Google Ads,YouTube,Instagram
L006873,,C016,High Value Customer Campaign,Email,2025-10-16,,UK,Toronto,Central,Desktop,18-24,Lost,0.0,LinkedIn,Instagram,LinkedIn,Email
L006874,,C004,YouTube Brand Awareness,YouTube,2025-05-29,,UAE,Kolkata,North,Mobile,45-54,Lost,0.0,LinkedIn,Facebook Ads,Facebook Ads,YouTube
L006875,CUST006874,C012,B2B Webinar Leads,LinkedIn,2026-02-12,2026-02-15,Australia,Ahmedabad,East,Mobile,25-34,Customer,1076.3,Organic Search,LinkedIn,LinkedIn,LinkedIn
L006876,,C007,Google Display Remarketing,Google Ads,2026-06-16,,UAE,Hyderabad,West,Mobile,25-34,Lost,0.0,LinkedIn,Email,Google Ads,Google Ads
L006877,CUST006876,C014,Festival Performance Ads,Facebook Ads,2026-01-04,2026-01-11,Germany,New York,South,Desktop,35-44,Customer,1634.52,Organic Search,Facebook Ads,Google Ads,Facebook Ads
